"Underlying Name","Expiration Date","Strike Price","Call-Price","Call-Change in Price (%)","Call-Probability of Profit","Call-Open Interest","Call-Volume","Call-Implied Volatility","Greeks: Call Delta","Greeks: Call Theta","Greeks: Call Vega","Greeks: Call Gamma","Greeks: Call Rho","Put-Price","Put-Change in Price (%)","Put-Probability of Profit","Put-Open Interest","Put-Volume","Put-Implied Volatility","Put-Call Ratio","Greeks: Put Delta","Greeks: Put Theta","Greeks: Put Vega","Greeks: Put Gamma","Greeks: Put Rho"
"NIFTY","19-06-2025","26100.0","0.05","-93.75","0.0","1655100.0","32164125","500.0","0.0","0.0","0.0","0.0","","1302.8","2.42","99.0","5100.0","10050","0.0","0.0031","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26150.0","0.05","-93.75","0.0","496500.0","12668400","500.0","0.0","0.0","0.0","0.0","","1351.55","12.18","99.0","450.0","2400","0.0","9.0E-4","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26200.0","0.05","-93.33","0.0","1013700.0","26673000","500.0","0.0","0.0","0.0","0.0","","1402.7","-0.98","99.0","2325.0","4650","0.0","0.0023","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26250.0","0.05","-93.75","0.0","547725.0","12976500","500.0","0.0","0.0","0.0","0.0","","1451.45","13.0","99.0","1575.0","2700","0.0","0.0029","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26300.0","0.05","-93.75","0.0","670800.0","13571100","500.0","0.0","0.0","0.0","0.0","","1504.55","-6.82","99.0","1200.0","225","0.0","0.0018","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26350.0","0.05","-93.75","0.0","300975.0","9097725","500.0","0.0","0.0","0.0","0.0","","1555.05","-6.61","99.0","1575.0","3150","0.0","0.0052","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26400.0","0.05","-93.75","0.0","490725.0","13896600","500.0","0.0","0.0","0.0","0.0","","1620.0","8.0","99.0","1425.0","75","0.0","0.0029","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26450.0","0.05","-93.75","0.0","324900.0","7226250","500.0","0.0","0.0","0.0","0.0","","1652.9","-12.31","99.0","1200.0","900","0.0","0.0037","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26500.0","0.05","-93.75","0.0","2476200.0","40357425","500.0","0.0","0.0","0.0","0.0","","1707.0","0.2","99.0","4200.0","5850","0.0","0.0017","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26550.0","0.05","-93.75","0.0","463200.0","9521100","500.0","0.0","0.0","0.0","0.0","","1750.9","-5.89","99.0","825.0","900","0.0","0.0018","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26600.0","0.05","-93.33","0.0","778350.0","18610875","500.0","0.0","0.0","0.0","0.0","","1844.45","9.96","99.0","750.0","900","0.0","0.001","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26650.0","0.05","-93.33","0.0","348375.0","8557725","500.0","0.0","0.0","0.0","0.0","","1891.0","-0.26","99.0","750.0","450","0.0","0.0022","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26700.0","0.05","-93.33","0.0","1155750.0","12222225","500.0","0.0","0.0","0.0","0.0","","1840.0","0.0","99.0","450.0","0","0.0","4.0E-4","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26750.0","0.05","-93.33","0.0","853200.0","11468400","500.0","0.0","0.0","0.0","0.0","","1959.05","7.75","99.0","1275.0","1875","0.0","0.0015","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26800.0","0.05","-93.33","0.0","3006450.0","51793575","500.0","0.0","0.0","0.0","0.0","","2016.75","0.0","99.0","2925.0","0","0.0","0.001","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26850.0","0.05","-93.33","0.0","1906575.0","29430525","0.0","0.0","0.0","0.0","0.0","","1922.25","0.0","99.0","150.0","0","0.0","1.0E-4","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26900.0","0.05","-92.86","0.0","5551125.0","54229050","500.0","0.0","0.0","0.0","0.0","","2100.0","2.73","99.0","1200.0","2175","0.0","2.0E-4","-1.0","0.0","0.0","0.0"
